orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
0.8352406,1.043,6.4875,10.402,2065.0,,2345.0,1.24,,,1200.01,TESS,FALSE_POSITIVE
2.4919771,1.4338141,2.2187585,10.9473,2093.9594201,,639.9817426,0.482388,,,1201.01,TESS,CONFIRMED
,2.726775,1.710706,8.386,878.134108,,448.0162269,0.577983,,,1202.01,TESS,FALSE_POSITIVE
25.5195307,6.6877451,2.9641461,7.9995,558.3758637,,662.8890748,1.17321,,,1203.01,TESS,CONFIRMED
1.3812115,2.7372191,2.2402361,8.004,117.7553083,,2222.614552,1.7756799,,,1204.01,TESS,CANDIDATE
2.3922703,9.0053425,3.5905923,8.3902,63.575141,,2954.822621,4.1956,,,1205.01,TESS,CANDIDATE
0.831542,1.985538,1.881684,8.6014,248.969585,,1999.3796659,1.1512,,,1206.01,TESS,FALSE_POSITIVE
2.6282553,2.0930597,0.9817044,9.2397,75.2858004,,1418.1144376,1.10743,,,1207.01,TESS,CANDIDATE
3.4239436,1.9601023,1.7581475,10.5924,443.6391381,,1056.3800546,0.823019,,,1208.01,TESS,CANDIDATE
10.983042,3.7478987,2.5070075,10.5924,725.1724567,,716.2888325,0.823019,,,1208.02,TESS,CANDIDATE
17.726449,3.4404719,2.261664,10.5924,747.7725499,,610.6445415,0.823019,,,1208.03,TESS,CANDIDATE
40.7199388,4.2436925,3.2352713,9.597,355.619391,,668.3063106,1.55953,,,1209.01,TESS,CANDIDATE
79.3739596,5.392,2.17454,11.1762,1227.0,,368.0,0.77,,,1210.01,TESS,FALSE_POSITIVE
18.1663644,2.464,2.80447,9.8135,624.0,,562.0,1.14,,,1211.01,TESS,CANDIDATE
105.5850893,11.6068811,2.5033335,10.4016,462.9116325,,429.5758177,1.1142,,,1212.01,TESS,CANDIDATE
27.2149622,3.7190483,8.3475973,10.6392,4731.4046225,,573.0537137,0.989667,,,1213.01,TESS,FALSE_POSITIVE
19.1807264,3.9621084,2.4311768,10.0329,544.5602695,,611.0168649,0.937973,,,1214.01,TESS,CANDIDATE
1.2124493,0.9984653,0.879419,10.42,501.2911711,,1092.1250255,0.518,,,1215.01,TESS,CANDIDATE
4.5541831,7.8146963,0.8887417,11.546,187.8286128,,694.0557871,0.635812,,,1216.01,TESS,CANDIDATE
41.4856125,6.6899368,12.5121956,9.6517,959.7522291,,1035.0005398,3.4868701,,,1217.01,TESS,CANDIDATE
13.7738265,2.9992376,1.8971927,10.3869,338.2166234,,730.4597521,1.01825,,,1218.01,TESS,CANDIDATE
1.9142544,3.256,2.04421,10.1207,248.0,,2462.0,1.59,,,1219.01,TESS,CANDIDATE
5.0780325,1.2100353,2.6347763,13.084,5923.1283069,,431.253644,0.334125,,,122.01,TESS,CONFIRMED
91.6827832,9.7504857,3.239855,10.0564,713.2183569,,399.0780255,1.01814,,,1221.01,TESS,CONFIRMED
10.1944993,2.2648785,2.7392825,10.3014,317.3261147,,994.4291411,1.32661,,,1222.01,TESS,CANDIDATE
14.64319,2.5483426,3.41248,9.3109,242.7923919,,1134.2791474,2.04178,,,1223.01,TESS,FALSE_POSITIVE
4.1782656,1.675904,2.1023854,11.556,2537.6781602,,492.7241583,0.404403,,,1224.01,TESS,CONFIRMED
17.9453645,3.0740072,3.3839124,11.556,5480.684864,,303.1226876,0.404403,,,1224.02,TESS,CONFIRMED
