orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
9.55237,,2.44,,,,1153.0,1.296,1.091,,HD 106315 b,K2,CONFIRMED
21.05652,,4.379,,,,799.0,1.269,1.154,,HD 106315 c,K2,CONFIRMED
1.62116,,1.31,,,,2130.0,1.59,1.04,,HD 137496 b,K2,CONFIRMED
479.9,,,,,,370.0,1.59,1.04,,HD 137496 c,K2,CONFIRMED
10.6413,,0.91,,,,968.0,1.147,1.013,,HD 224018 b,K2,CONFIRMED
36.57669,,2.42,,,,641.0,1.147,1.013,,HD 224018 c,K2,CONFIRMED
138.0731,,2.4,,,,411.0,1.147,1.013,,HD 224018 d,K2,CONFIRMED
0.959641,,1.67,,,,1774.0,0.88,0.837,,HD 3167 b,K2,CONFIRMED
29.875221,,2.3,,,,,0.83,,,HD 3167 c,K2,CONFIRMED
8.4783,,,,,,859.5,0.871,0.852,,HD 3167 d,K2,CONFIRMED
96.63,,,,,,,0.88,0.837,,HD 3167 e,K2,CONFIRMED
15.61136332661,,2.90333467,,,,829.66,1.22568,,,HD 73344 b,K2,CONFIRMED
0.719573,,1.613,,,,,1.22,1.18,,HD 80653 b,K2,CONFIRMED
11.814417,,,,,,,1.657,1.12,,HD 89345 b,K2,CONFIRMED
9.1004157,,2.469,,,,753.2,0.758,0.8,,HIP 116454 b,K2,CONFIRMED
15.5718552,,2.44317,,,,912.0,1.31,,,HIP 41378 b,K2,CONFIRMED
31.70648,,,,,,,1.343,1.168,,HIP 41378 c,K2,CONFIRMED
278.3618,,,,,,,1.28,,,HIP 41378 d,K2,CONFIRMED
,,,,,,,1.343,1.168,,HIP 41378 e,K2,CONFIRMED
1084.0,,,,,,,1.343,1.168,,HIP 41378 f,K2,CONFIRMED
19.30553,,3.773,,,,649.0,0.956,0.88,,K2-10 b,K2,CONFIRMED
1.673833,,3.59,,,,1748.0,1.22,1.23,,K2-100 b,K2,CONFIRMED
14.6762429,,2.0,,,,618.0,0.76,0.82,,K2-101 b,K2,CONFIRMED
9.9147,,,,,,,0.768432,0.736,,K2-102 b,K2,CONFIRMED
1.974172,,0.99,,,,,0.303,,,K2-104 b,K2,CONFIRMED
8.26345949,,,,,,,0.915405,0.941,,K2-105 b,K2,CONFIRMED
3.3139095,,17.38,,,,,1.908,,,K2-107 b,K2,CONFIRMED
4.73360988,,,,,,,1.75896,0.964,,K2-108 b,K2,CONFIRMED
39.93767,,7.55,,,,734.0,5.15,1.35,,K2-11 b,K2,CONFIRMED
13.85870316,,,,,,,0.71181,0.811,,K2-110 b,K2,CONFIRMED
5.35161,,2.09,,,,,1.17,,,K2-111 b,K2,CONFIRMED
15.6785,,,,,,,1.25,0.84,,K2-111 c,K2,CONFIRMED
5.817681,,12.5,,,,,1.33,,,K2-113 b,K2,CONFIRMED
11.390955,,10.71,,,,,0.854,,,K2-114 b,K2,CONFIRMED
20.272,,,,,,,0.85554,1.026,,K2-115 b,K2,CONFIRMED
4.654879,,,,,,,0.6694,0.694512,,K2-116 b,K2,CONFIRMED
1.291605,,1.74,,,,,0.4,,,K2-117 b,K2,CONFIRMED
5.44482,,2.03,,,,,0.491598,0.582006,,K2-117 c,K2,CONFIRMED
50.92092,,2.54,,,,,0.734626,0.756446,,K2-118 b,K2,CONFIRMED
7.727574,,2.6,,,,,0.71,,,K2-119 b,K2,CONFIRMED
8.28192,,2.48,,,,,1.084,,,K2-12 b,K2,CONFIRMED
5.185972,,,,,,,0.649127,0.74,,K2-121 b,K2,CONFIRMED
2.219368,,1.17,,,,,0.532,,,K2-122 b,K2,CONFIRMED
30.9542,,2.66,,,,,0.592,0.615,,K2-123 b,K2,CONFIRMED
6.413766,,3.03,,,,445.0,0.41,0.43,,K2-124 b,K2,CONFIRMED
21.750264,,2.18,,,,,0.402049,0.494727,,K2-125 b,K2,CONFIRMED
7.387066,,1.79540442,,,,,0.588892,0.610472,,K2-126 b,K2,CONFIRMED
3.588158,,9.1,,,,,0.75,,,K2-127 b,K2,CONFIRMED
5.67556,,1.117,,,,,0.578,,,K2-128 b,K2,CONFIRMED
8.23981,,0.661,,,,,0.215,,,K2-129 b,K2,CONFIRMED
40.062771,,2.29,,,,,0.88,,,K2-13 b,K2,CONFIRMED
2.49412,,1.25,,,,,0.744261,0.69563,,K2-130 b,K2,CONFIRMED
0.36931,,1.7,,,,2062.0,0.75,0.84,,K2-131 b,K2,CONFIRMED
9.173866,,6.86473931,,,,,2.162531,0.984438,,K2-132 b,K2,CONFIRMED
3.0712,,1.31,,,,,0.47,0.51,,K2-133 b,K2,CONFIRMED
4.86784,,1.603,,,,,0.455,0.461,,K2-133 c,K2,CONFIRMED
11.02454,,2.003,,,,,0.455,0.461,,K2-133 d,K2,CONFIRMED
26.5841,,1.73,,,,296.0,0.455,0.461,,K2-133 e,K2,CONFIRMED
7.9752,,1.014,,,,610.0,0.677,0.742,,K2-136 b,K2,CONFIRMED
17.307013,,,,,,,0.71,0.71,,K2-136 c,K2,CONFIRMED
25.575065,,1.45,,,,373.0,0.66,0.74,,K2-136 d,K2,CONFIRMED
0.179715,,0.89,,,,1471.0,0.442,0.463,,K2-137 b,K2,CONFIRMED
2.35309,,1.51,,,,,0.863,0.935,,K2-138 b,K2,CONFIRMED
3.56004,,2.299,,,,,0.863,0.935,,K2-138 c,K2,CONFIRMED
5.40484,,2.46,,,,888.0,0.839,0.916,,K2-138 d,K2,CONFIRMED
8.26146,,3.39,,,,,0.863,0.935,,K2-138 e,K2,CONFIRMED
12.75758,,2.73,,,,653.0,0.839,0.916,,K2-138 f,K2,CONFIRMED
41.96797,,3.013,,,,,0.863,0.935,,K2-138 g,K2,CONFIRMED
28.380619,,9.11,,,,524.0,0.88,0.96,,K2-139 b,K2,CONFIRMED
8.36779,,8.51,,,,,0.708,,,K2-14 b,K2,CONFIRMED
6.5693,,12.273855,,,,1114.0,0.987,1.005,,K2-140 b,K2,CONFIRMED
0.28,,1.493,,,,,0.6862,0.706,,K2-141 b,K2,CONFIRMED
7.7485,,7.0,,,,,0.681,0.708,,K2-141 c,K2,CONFIRMED
2.645,,,,,,,0.325729,0.306161,,K2-146 b,K2,CONFIRMED
4.00498,,2.19,,,,,0.33,0.331,,K2-146 c,K2,CONFIRMED
0.961917,,1.38,,,,,0.554,0.583,,K2-147 b,K2,CONFIRMED
4.38395,,1.33,,,,,0.632,0.65,,K2-148 b,K2,CONFIRMED
6.92251,,0.9,,,,,0.371,,,K2-148 c,K2,CONFIRMED
9.7579,,1.64,,,,,0.632,0.65,,K2-148 d,K2,CONFIRMED
11.332,,1.64,,,,,0.568,0.595,,K2-149 b,K2,CONFIRMED
11.81004,,3.08,,,,,0.8,,,K2-15 b,K2,CONFIRMED
10.59357,,2.0,,,,,0.436,0.457,,K2-150 b,K2,CONFIRMED
3.83553,,1.054,,,,,0.321,,,K2-151 b,K2,CONFIRMED
32.6479,,2.29,,,,337.0,0.61,0.63,,K2-152 b,K2,CONFIRMED
7.51574,,2.0,,,,497.0,0.53,0.55,,K2-153 b,K2,CONFIRMED
3.67626,,1.99,,,,715.0,0.63,0.65,,K2-154 b,K2,CONFIRMED
7.95486,,2.07,,,,552.0,0.63,0.65,,K2-154 c,K2,CONFIRMED
6.34365,,1.55,,,,,0.526,0.54,,K2-155 b,K2,CONFIRMED
13.85402,,1.95,,,,,0.526,0.54,,K2-155 c,K2,CONFIRMED
40.6835,,1.64,,,,,0.526,0.54,,K2-155 d,K2,CONFIRMED
0.81314,,1.15,,,,1347.0,0.66,0.66,,K2-156 b,K2,CONFIRMED
0.3652575,,0.935,,,,2432.0,0.86,0.89,,K2-157 b,K2,CONFIRMED
10.062106,,2.63456976,,,,,0.892097,0.932757,,K2-158 b,K2,CONFIRMED
5.90279,,1.28,,,,948.0,0.95,0.92,,K2-158 c,K2,CONFIRMED
12.421078,,2.20753881,,,,,0.829915,0.8857,,K2-159 b,K2,CONFIRMED
7.62117,,1.87,,,,,0.544,,,K2-16 b,K2,CONFIRMED
19.077,,2.19,,,,,0.67,0.69,,K2-16 c,K2,CONFIRMED
3.705871,,3.17824034,,,,,0.913754,0.982829,,K2-160 b,K2,CONFIRMED
9.283188,,6.11721229,,,,,2.568173,0.986876,,K2-161 b,K2,CONFIRMED
9.457747,,1.48630496,,,,,0.725626,0.776634,,K2-162 b,K2,CONFIRMED
6.673117,,2.46610713,,,,,0.762201,0.826112,,K2-163 b,K2,CONFIRMED
17.355066,,3.24925008,,,,,2.196069,1.180894,,K2-164 b,K2,CONFIRMED
2.354992,,1.27443657,,,,,0.803827,0.834847,,K2-165 b,K2,CONFIRMED
4.382745,,1.55409035,,,,,0.803827,0.834847,,K2-165 c,K2,CONFIRMED
14.101361,,2.64809498,,,,,0.803827,0.834847,,K2-165 d,K2,CONFIRMED
8.52695,,2.19,,,,1140.0,1.61,1.16,,K2-166 b,K2,CONFIRMED
9.977481,,2.8191657,,,,,1.829853,1.016265,,K2-167 b,K2,CONFIRMED
15.8523,,2.19,,,,,0.904,,,K2-168 b,K2,CONFIRMED
6.37961,,1.41,,,,,0.83,,,K2-169 b,K2,CONFIRMED
17.969079,,1.94750799,,,,,0.600869,0.624878,,K2-17 b,K2,CONFIRMED
7.5734,,1.62,,,,,1.0849,,,K2-170 b,K2,CONFIRMED
12.400731,,1.92,,,,,0.98,,,K2-170 c,K2,CONFIRMED
5.628466,,2.68657205,,,,,1.717458,0.891587,,K2-171 b,K2,CONFIRMED
14.317001,,1.8,,,,,0.86,,,K2-172 b,K2,CONFIRMED
29.62682,,3.20569097,,,,,0.868889,0.934356,,K2-172 c,K2,CONFIRMED
5.868699,,1.60826194,,,,,0.843154,0.881538,,K2-173 b,K2,CONFIRMED
19.56204579364,,3.28708684,,,,464.01,0.758892,,,K2-174 b,K2,CONFIRMED
9.525988,,2.03803688,,,,,1.420038,1.094693,,K2-175 b,K2,CONFIRMED
5.329439,,1.49090097,,,,,0.86416,0.938545,,K2-176 b,K2,CONFIRMED
14.155185,,2.1162048,,,,,1.213565,1.210525,,K2-177 b,K2,CONFIRMED
8.74809,,3.83,,,,,0.938,,,K2-178 b,K2,CONFIRMED
5.17110937,,,,,,,0.709349,0.848,,K2-179 b,K2,CONFIRMED
32.947328,,2.17,,,,,0.36,,,K2-18 b,K2,CONFIRMED
8.962,,,,,,363.0,0.411,0.359,,K2-18 c,K2,CONFIRMED
8.866,,,,,,,0.697439,0.93,,K2-180 b,K2,CONFIRMED
6.893813,,2.83587212,,,,1015.0,1.04,1.022,,K2-181 b,K2,CONFIRMED
4.73730765,,,,,,,0.790862,0.878,,K2-182 b,K2,CONFIRMED
0.469285,,1.1,,,,,0.87,,,K2-183 b,K2,CONFIRMED
10.792635,,2.87,,,,787.0,0.97,0.93,,K2-183 c,K2,CONFIRMED
22.631964,,2.86,,,,615.0,0.97,0.93,,K2-183 d,K2,CONFIRMED
16.995848,,1.6,,,,,0.79,,,K2-184 b,K2,CONFIRMED
10.616646,,1.31284773,,,,,0.914349,0.976219,,K2-185 b,K2,CONFIRMED
52.713494,,2.39,,,,477.0,0.94,0.96,,K2-185 c,K2,CONFIRMED
41.4661,,3.45,,,,,1.0574,,,K2-186 b,K2,CONFIRMED
0.773987,,1.5,,,,,0.919,,,K2-187 b,K2,CONFIRMED
2.871348,,1.8,,,,,0.96,,,K2-187 c,K2,CONFIRMED
7.15,,,,,,,0.92027,0.93,,K2-187 d,K2,CONFIRMED
13.609878,,2.38,,,,698.0,0.92,0.98,,K2-187 e,K2,CONFIRMED
1.742983,,1.25908622,,,,,1.109202,1.106611,,K2-188 b,K2,CONFIRMED
7.807595,,2.62511304,,,,,1.109202,1.106611,,K2-188 c,K2,CONFIRMED
5.1763,,1.51234354,,,,,0.862285,0.927528,,K2-189 b,K2,CONFIRMED
6.679224,,2.6,,,,,0.88,,,K2-189 c,K2,CONFIRMED
7.920994,,7.34,,,,,0.914,0.902,,K2-19 b,K2,CONFIRMED
11.90767,,4.43,,,,,0.84,,,K2-19 c,K2,CONFIRMED
2.50858,,1.22,,,,,1.01,0.99,,K2-19 d,K2,CONFIRMED
10.1016,,0.91,,,,,1.0,,,K2-190 b,K2,CONFIRMED
21.574023,,1.09308317,,,,,0.912206,0.904597,,K2-190 c,K2,CONFIRMED
2.85847,,1.63,,,,,0.8988,,,K2-191 b,K2,CONFIRMED
4.16328,,1.47,,,,,0.791,,,K2-192 b,K2,CONFIRMED
14.786889,,3.95,,,,739.0,0.98,1.01,,K2-193 b,K2,CONFIRMED
39.699,,,,,,,1.31129,1.2,,K2-194 b,K2,CONFIRMED
15.852989,,3.0,,,,,0.95,,,K2-195 b,K2,CONFIRMED
28.4707,,2.68,,,,,0.948,,,K2-195 c,K2,CONFIRMED
48.324222,,3.59970536,,,,,1.538801,1.162095,,K2-196 b,K2,CONFIRMED
8.357441,,2.5,,,,,0.96,,,K2-197 b,K2,CONFIRMED
17.042849,,,,,,,0.778475,0.835734,,K2-198 b,K2,CONFIRMED
3.3596055,,1.423,,,,1229.9,0.757,0.799,,K2-198 c,K2,CONFIRMED
7.4500372,,,,,,,0.778475,0.835734,,K2-198 d,K2,CONFIRMED
3.225423,,1.88203097,,,,,0.667422,0.705681,,K2-199 b,K2,CONFIRMED
7.3744897,,2.85,,,,694.0,0.682,0.711,,K2-199 c,K2,CONFIRMED
2.849883,,1.3643987,,,,,0.791736,0.860208,,K2-200 b,K2,CONFIRMED
1.059806,,1.47,,,,,0.92,,,K2-201 b,K2,CONFIRMED
22.779878,,3.28568401,,,,,0.878161,0.956055,,K2-201 c,K2,CONFIRMED
4700.0,,,,,,,,0.574,,K2-2016-BLG-0005L b,K2,CONFIRMED
3.405164,,2.30165603,,,,,0.910685,0.971461,,K2-202 b,K2,CONFIRMED
9.695101,,1.37068602,,,,,0.762994,0.793531,,K2-203 b,K2,CONFIRMED
7.05647,,2.76,,,,,1.09,,,K2-204 b,K2,CONFIRMED
26.682,,2.209,,,,,1.197,,,K2-205 b,K2,CONFIRMED
18.294549,,2.79522879,,,,,0.758046,0.789481,,K2-206 b,K2,CONFIRMED
12.4904,,3.59,,,,,0.929,,,K2-207 b,K2,CONFIRMED
4.190948,,1.67866113,,,,,0.862368,0.925184,,K2-208 b,K2,CONFIRMED
2.080615,,0.86850263,,,,,0.712365,0.74479,,K2-209 b,K2,CONFIRMED
9.32414,,1.59,,,,500.0,0.6,0.64,,K2-21 b,K2,CONFIRMED
15.50192,,2.49,,,,,0.646783,0.676023,,K2-21 c,K2,CONFIRMED
0.57023,,0.86,,,,,0.89,,,K2-210 b,K2,CONFIRMED
0.669558,,1.37466396,,,,,0.815727,0.881912,,K2-211 b,K2,CONFIRMED
9.79546,,2.57,,,,,0.648,,,K2-212 b,K2,CONFIRMED
8.13087,,1.51398464,,,,,1.20424,1.069596,,K2-213 b,K2,CONFIRMED
8.596802,,2.43,,,,1006.0,1.27,1.05,,K2-214 b,K2,CONFIRMED
8.26947,,2.63,,,,,1.0807,,,K2-215 b,K2,CONFIRMED
2.1748,,1.75,,,,1103.0,0.72,0.7,,K2-216 b,K2,CONFIRMED
14.074524,,3.57854073,,,,,1.333718,1.102661,,K2-217 b,K2,CONFIRMED
8.68055,,2.79,,,,,1.102,,,K2-218 b,K2,CONFIRMED
3.9009,,1.47,,,,,1.321,,,K2-219 b,K2,CONFIRMED
6.66767,,1.43839723,,,,,1.189232,1.021545,,K2-219 c,K2,CONFIRMED
11.137278,,2.57634456,,,,,1.189232,1.021545,,K2-219 d,K2,CONFIRMED
0.381078,,4.75,,,,,0.581569,0.595292,,K2-22 b,K2,CONFIRMED
13.683038,,2.3,,,,,0.99,,,K2-220 b,K2,CONFIRMED
2.398982,,1.98,,,,,1.0711,,,K2-221 b,K2,CONFIRMED
15.386796,,2.1,,,,,0.96,,,K2-222 b,K2,CONFIRMED
0.50557,,0.90973766,,,,,1.013236,1.067005,,K2-223 b,K2,CONFIRMED
4.56327,,1.57,,,,1091.0,0.99,1.06,,K2-223 c,K2,CONFIRMED
4.478591,,1.66378993,,,,,0.839998,0.902181,,K2-224 b,K2,CONFIRMED
10.09607,,2.5054075,,,,,,,,K2-224 c,K2,CONFIRMED
15.8723,,3.60929179,,,,923.0,1.7,1.482,,K2-225 b,K2,CONFIRMED
3.27109,,1.53899305,,,,1187.0,0.889,0.856,,K2-226 b,K2,CONFIRMED
13.621832,,1.66551298,,,,,0.890666,0.950811,,K2-227 b,K2,CONFIRMED
2.69828,,1.21,,,,914.0,0.65,0.71,,K2-228 b,K2,CONFIRMED
0.584,,1.197,,,,,0.781,0.804,,K2-229 b,K2,CONFIRMED
8.32801,,2.16480482,,,,,0.801878,0.85791,,K2-229 c,K2,CONFIRMED
31.0,,2.65,,,,522.0,,,,K2-229 d,K2,CANDIDATE
2.86041,,1.96,,,,1529.0,1.39,1.11,,K2-230 b,K2,CONFIRMED
13.841901,,2.5,,,,,0.95,1.01,,K2-231 b,K2,CONFIRMED
11.168454,,11.209,,,,1030.0,1.161,1.188,,K2-232 b,K2,CONFIRMED
2.467583,,1.315,,,,1127.0,0.71,0.79,,K2-233 b,K2,CONFIRMED
7.06024,,1.272,,,,794.0,0.71,0.79,,K2-233 c,K2,CONFIRMED
24.3681,,2.363,,,,525.0,0.71,0.79,,K2-233 d,K2,CONFIRMED
2.1805338,,,,,,,,,,K2-237 b,K2,CONFIRMED
3.2046909,,,,,,,1.59,1.19,,K2-238 b,K2,CONFIRMED
5.24,,1.1,,,,502.0,0.36,0.4,,K2-239 b,K2,CONFIRMED
7.775,,1.0,,,,427.0,0.36,0.4,,K2-239 c,K2,CONFIRMED
10.115,,1.1,,,,399.0,0.36,0.4,,K2-239 d,K2,CONFIRMED
20.88977,,5.4,,,,686.0,1.16,1.07,,K2-24 b,K2,CONFIRMED
42.36342,,8.1,,,,560.0,1.21,1.12,,K2-24 c,K2,CONFIRMED
6.034,,2.0,,,,586.0,0.54,0.58,,K2-240 b,K2,CONFIRMED
20.523,,1.8,,,,389.0,0.54,0.58,,K2-240 c,K2,CONFIRMED
26.8199,,2.55,,,,507.0,0.75,0.71,,K2-241 b,K2,CONFIRMED
6.51389,,2.54,,,,416.0,0.37,0.38,,K2-242 b,K2,CONFIRMED
11.54182,,2.17,,,,1035.0,1.39,1.29,,K2-243 b,K2,CONFIRMED
24.94598,,2.01,,,,801.0,1.39,1.29,,K2-243 c,K2,CONFIRMED
21.070201,,1.65007129,,,,,0.890903,,,K2-244 b,K2,CONFIRMED
11.89376,,2.67,,,,769.0,0.956,0.88,,K2-245 b,K2,CONFIRMED
5.76918,,3.49,,,,977.0,0.94,0.87,,K2-246 b,K2,CONFIRMED
2.25021,,2.12,,,,979.0,0.69,0.74,,K2-247 b,K2,CONFIRMED
6.49424,,2.19,,,,688.0,0.69,0.74,,K2-247 c,K2,CONFIRMED
7.17256,,2.57,,,,886.0,0.92,0.88,,K2-248 b,K2,CONFIRMED
12.409,,2.79,,,,1061.0,1.57,1.32,,K2-249 b,K2,CONFIRMED
3.48456248,,,,,,,0.295,0.294,,K2-25 b,K2,CONFIRMED
4.01392,,2.71257333,,,,1003.0,0.797,0.809,,K2-250 b,K2,CONFIRMED
9.30075,,2.35,,,,437.0,0.49,0.52,,K2-251 b,K2,CONFIRMED
13.81513,,1.74,,,,639.0,0.82,0.79,,K2-252 b,K2,CONFIRMED
4.00357732994,,12.96278785,,,,1115.41,1.08492,,,K2-253 b,K2,CONFIRMED
4.09639,,1.63,,,,791.0,0.67,0.71,,K2-254 b,K2,CONFIRMED
12.11839,,2.19,,,,551.0,0.67,0.71,,K2-254 c,K2,CONFIRMED
1.96417,,2.9,,,,1034.0,0.69,0.71,,K2-255 b,K2,CONFIRMED
1.60588,,0.83,,,,789.0,0.5,0.52,,K2-257 b,K2,CONFIRMED
19.0921,,3.0,,,,831.0,1.31,1.21,,K2-258 b,K2,CONFIRMED
15.48043,,2.32,,,,795.0,1.13,1.14,,K2-259 b,K2,CONFIRMED
14.5662,,2.58,,,,,0.51,0.53,,K2-26 b,K2,CONFIRMED
2.62669768,,,,,,,1.69,1.39,,K2-260 b,K2,CONFIRMED
11.63395,,10.32,,,,973.0,1.679,1.09,,K2-261 b,K2,CONFIRMED
50.818947,,2.41,,,,470.0,0.85,0.88,,K2-263 b,K2,CONFIRMED
5.840002,,2.231,,,,496.0,0.473,0.496,,K2-264 b,K2,CONFIRMED
19.66365,,2.77,,,,326.0,0.473,0.471,,K2-264 c,K2,CONFIRMED
2.36840828,,,,,,,0.930331,0.94,,K2-265 b,K2,CONFIRMED
0.658524,,3.3,,,,1515.0,0.703,0.686,,K2-266 b,K2,CONFIRMED
7.814,,0.705,,,,664.5,0.703,0.686,,K2-266 c,K2,CONFIRMED
14.69808003166,,3.17788403,,,,512.94,0.733789,,,K2-266 d,K2,CONFIRMED
19.48348329613,,3.54834332,,,,466.95,0.733789,,,K2-266 e,K2,CONFIRMED
2.151676,,1.5,,,,1136.0,0.78,0.84,,K2-268 b,K2,CONFIRMED
9.327527,,2.69,,,,696.0,0.78,0.84,,K2-268 c,K2,CONFIRMED
4.52905,,1.85,,,,,0.773,,,K2-268 d,K2,CONFIRMED
6.131243,,1.33,,,,801.0,0.78,0.84,,K2-268 e,K2,CONFIRMED
26.27057,,2.23,,,,492.0,0.78,0.84,,K2-268 f,K2,CONFIRMED
4.144937,,1.4,,,,,1.28,,,K2-269 b,K2,CONFIRMED
6.771315,,5.36,,,,,1.03,1.01,,K2-27 b,K2,CONFIRMED
1.543041,,1.5,,,,,0.82,,,K2-270 b,K2,CONFIRMED
4.4,,,,,,,0.826001,0.754,,K2-270 c,K2,CONFIRMED
8.562421,,7.28,,,,893.0,0.99,0.83,,K2-271 b,K2,CONFIRMED
14.452,,,,,,,0.817851,0.93,,K2-272 b,K2,CONFIRMED
11.716603,,4.2,,,,,0.86,,,K2-273 b,K2,CONFIRMED
14.133427,,2.32120418,,,,,0.747608,,,K2-274 b,K2,CONFIRMED
3.280961,,2.24,,,,905.0,0.73,0.79,,K2-275 b,K2,CONFIRMED
8.438635,,2.5,,,,,0.75,,,K2-275 c,K2,CONFIRMED
18.718269,,3.77,,,,583.0,0.85,0.82,,K2-276 b,K2,CONFIRMED
6.326763,,2.07,,,,958.0,0.97,1.02,,K2-277 b,K2,CONFIRMED
3.334966,,2.98,,,,1711.0,1.61,1.4,,K2-278 b,K2,CONFIRMED
7.125,,,,,,,0.894218,0.945,,K2-279 b,K2,CONFIRMED
2.260455,,2.32,,,,568.0,0.288,0.257,,K2-28 b,K2,CONFIRMED
19.89526,,7.5,,,,787.0,1.28,1.03,,K2-280 b,K2,CONFIRMED
8.687812,,7.36,,,,,0.664,,,K2-281 b,K2,CONFIRMED
4.169783,,2.5,,,,,1.0,,,K2-282 b,K2,CONFIRMED
1.921111,,3.23,,,,,0.709,,,K2-283 b,K2,CONFIRMED
4.7948642,,3.3985,,,,919.0,0.65,,,K2-284 b,K2,CONFIRMED
3.471745,,2.59,,,,1088.9,0.787,0.83,,K2-285 b,K2,CONFIRMED
7.138048,,3.53,,,,741.4,0.787,0.83,,K2-285 c,K2,CONFIRMED
10.45582,,2.48,,,,619.9,0.787,0.83,,K2-285 d,K2,CONFIRMED
14.76289,,1.95,,,,500.9,0.787,0.83,,K2-285 e,K2,CONFIRMED
27.359,,2.1,,,,347.0,0.62,0.64,,K2-286 b,K2,CONFIRMED
14.89329,,9.33708092,,,,,1.07,1.06,,K2-287 b,K2,CONFIRMED
31.3888,,1.25,,,,,0.312,,,K2-288 B b,K2,CONFIRMED
13.15628,,3.2,,,,,0.38,,,K2-289 b,K2,CONFIRMED
3.25883406,,,,,,,0.86,0.94,,K2-29 b,K2,CONFIRMED
9.21165,,3.06,,,,1230.0,1.511,1.194,,K2-290 b,K2,CONFIRMED
,,,,,,,,,,K2-290 c,K2,CONFIRMED
2.225,,1.582,,,,,0.904,0.926,,K2-291 b,K2,CONFIRMED
16.9841,,2.63,,,,795.0,1.09,1.0,,K2-292 b,K2,CONFIRMED
13.1225,,2.45,,,,750.0,0.947,0.958,,K2-293 b,K2,CONFIRMED
2.50387,,1.66,,,,1425.0,1.2,0.987,,K2-294 b,K2,CONFIRMED
4.0248883,,9.56,,,,,0.665,,,K2-295 b,K2,CONFIRMED
10.05443,,1.44,,,,,0.371,0.414,,K2-3 b,K2,CONFIRMED
24.6435,,1.18,,,,,0.371,0.414,,K2-3 c,K2,CONFIRMED
44.5631,,1.52,,,,,0.561,0.601,,K2-3 d,K2,CONFIRMED
4.09847804,,,,,,,0.844,0.9,,K2-30 b,K2,CONFIRMED
3.38631713618,,,,,,1213.76,,,,K2-308 b,K2,CONFIRMED
1.25785,,,,,,,0.986,1.0,,K2-31 b,K2,CONFIRMED
921.2,,,,,,,1.22,1.18,,K2-312 c,K2,CONFIRMED
3.1443189,,0.95,,,,460.0,0.196,0.174,,K2-315 b,K2,CONFIRMED
1.133,,1.33,,,,841.0,0.379,0.408,,K2-316 b,K2,CONFIRMED
5.26,,1.83,,,,423.0,0.379,0.408,,K2-316 c,K2,CONFIRMED
6.22,,2.93,,,,432.0,0.379,0.403,,K2-317 b,K2,CONFIRMED
7.01,,1.66,,,,456.0,0.552,0.561,,K2-318 b,K2,CONFIRMED
26.68,,2.79,,,,641.0,0.898,0.954,,K2-319 b,K2,CONFIRMED
8.99218,,5.38,,,,769.0,0.87,0.87,,K2-32 b,K2,CONFIRMED
20.6602,,3.32,,,,,0.92,0.88,,K2-32 c,K2,CONFIRMED
31.71701,,3.484,,,,550.0,0.86,0.83,,K2-32 d,K2,CONFIRMED
4.34882,,1.01,,,,,0.845,0.856,,K2-32 e,K2,CONFIRMED
1.995,,2.62,,,,698.0,0.3,0.117,,K2-320 b,K2,CONFIRMED
2.29799150846,,2.32710652,,,,733.88,0.590525,,,K2-321 b,K2,CONFIRMED
8.205,,1.92,,,,635.0,0.602,0.63,,K2-322 b,K2,CONFIRMED
24.93,,2.1,,,,318.0,0.549,0.478,,K2-323 b,K2,CONFIRMED
3.262,,2.43,,,,707.0,0.505,0.517,,K2-324 b,K2,CONFIRMED
6.93,,2.2,,,,423.0,0.298,0.274,,K2-325 b,K2,CONFIRMED
1.256,,2.28,,,,1114.0,0.688,0.507,,K2-326 b,K2,CONFIRMED
12.4551225,,8.675766,,,,650.0,0.822,0.901,,K2-329 b,K2,CONFIRMED
5.4252061,,0.868,,,,,0.16,,,K2-33 b,K2,CONFIRMED
13.7748361,,2.67656,,,,912.0,1.47,,,K2-330 b,K2,CONFIRMED
9.398977,,1.79,,,,909.0,1.06,1.1,,K2-331 b,K2,CONFIRMED
22.996591,,2.72,,,,673.0,1.06,1.1,,K2-331 c,K2,CONFIRMED
17.70632,,2.2,,,,266.0,0.28,0.27,,K2-332 b,K2,CONFIRMED
14.759859,,,,,,,1.186,,,K2-333 b,K2,CONFIRMED
5.113981,,5.65,,,,1380.0,1.49,1.36,,K2-334 b,K2,CONFIRMED
12.2812,,2.47,,,,,1.323,,,K2-335 b,K2,CONFIRMED
21.191788,,1.3172461,,,,,0.782112,,,K2-336 b,K2,CONFIRMED
16.273563,,2.62,,,,850.0,1.32,0.94,,K2-337 b,K2,CONFIRMED
3.85064,,1.073,,,,,0.51,,,K2-338 b,K2,CONFIRMED
19.507428,,1.92,,,,508.0,0.72,0.74,,K2-339 b,K2,CONFIRMED
2.99561,,11.99363,,,,,1.22,0.64,,K2-34 b,K2,CONFIRMED
29.729,,,,,,,1.11294,0.96,,K2-340 b,K2,CONFIRMED
36.5563,,3.18,,,,,1.1,,,K2-341 b,K2,CONFIRMED
11.561052,,2.03,,,,861.0,1.09,1.01,,K2-342 b,K2,CONFIRMED
